epoch,raw_data_sleepMat,PulseOximeter_results
1473818048888,9416,98
1473818048908,9400,98
1473818048928,9398,98
1473818048948,9400,98
1473818048968,9408,98
1473818048988,9429,98
1473818049008,9439,98
1473818049028,9456,98
1473818049048,9485,98
1473818049068,9498,98
1473818049088,9514,98
1473818049108,9538,98
1473818049128,9574,98
1473818049148,9604,98
1473818049168,9638,98
1473818049188,9679,98
1473818049208,9700,98
1473818049228,9721,98
1473818049248,9738,98
1473818049268,9768,98
1473818049288,9810,98
1473818049308,9818,98
1473818049328,9815,98
1473818049348,9827,98
1473818049368,9840,98
1473818049388,9863,98
1473818049408,9889,98
1473818049428,9938,98
1473818049448,9944,98
1473818049468,9912,98
1473818049488,9885,98
1473818049508,9865,98
1473818049528,9849,98
1473818049548,9824,98
1473818049568,9796,98
1473818049588,9773,98
1473818049608,9816,98
1473818049628,9840,98
1473818049648,9842,98
1473818049668,9845,98
1473818049688,9850,98
1473818049708,9862,98
1473818049728,9864,98
1473818049748,9872,98
1473818049768,9864,98
1473818049788,9866,98
1473818049808,9890,98
1473818049828,9894,98
1473818049848,9895,98
1473818049868,9885,98
1473818049888,9880,98
1473818049908,9899,98
1473818049928,9902,98
1473818049948,9888,98
1473818049968,9859,98
1473818049988,9851,98
1473818050008,9853,98
1473818050028,9835,98
1473818050048,9862,98
1473818050068,9884,98
1473818050088,9858,98
1473818050108,9846,98
1473818050128,9784,98
1473818050148,9738,98
1473818050168,9706,98
1473818050188,9672,98
1473818050208,9652,98
1473818050228,9626,98
1473818050248,9609,98
1473818050268,9593,98
1473818050288,9580,98
1473818050308,9576,98
1473818050328,9576,98
1473818050348,9565,98
1473818050368,9557,98
1473818050388,9538,98
1473818050408,9534,98
1473818050428,9530,98
1473818050448,9539,98
1473818050468,9556,98
1473818050488,9548,98
1473818050508,9531,98
1473818050528,9526,98
1473818050548,9543,98
1473818050568,9530,98
1473818050588,9494,98
1473818050608,9485,98
1473818050628,9488,98
1473818050648,9474,98
1473818050668,9468,98
1473818050688,9499,98
1473818050708,9510,98
1473818050728,9509,98
1473818050748,9474,98
1473818050768,9413,98
1473818050788,9390,98
1473818050808,9365,98
1473818050828,9348,98
1473818050848,9330,98
1473818050868,9308,98
1473818050888,9285,98
1473818050908,9269,98
1473818050928,9281,98
1473818050948,9278,98
1473818050968,9278,98
1473818050988,9281,98
1473818051008,9266,98
1473818051028,9270,98
1473818051048,9261,98
1473818051068,9273,98
1473818051088,9291,98
1473818051108,9304,98
1473818051128,9303,98
1473818051148,9300,98
1473818051168,9304,98
1473818051188,9321,98
1473818051208,9315,98
1473818051228,9298,98
1473818051248,9288,98
1473818051268,9298,98
1473818051288,9303,98
1473818051308,9300,98
1473818051328,9344,98
1473818051348,9358,98
1473818051368,9352,98
1473818051388,9341,98
1473818051408,9298,98
1473818051428,9260,98
1473818051448,9244,98
1473818051468,9232,98
1473818051488,9215,98
1473818051508,9190,98
1473818051528,9176,98
1473818051548,9178,98
1473818051568,9178,98
1473818051588,9178,98
1473818051608,9179,98
1473818051628,9176,98
1473818051648,9185,98
1473818051668,9190,98
1473818051688,9187,98
1473818051708,9197,98
1473818051728,9222,98
1473818051748,9240,98
1473818051768,9241,98
1473818051788,9234,98
1473818051808,9240,98
1473818051828,9236,98
1473818051848,9227,98
1473818051868,9209,98
1473818051888,9201,98
1473818051908,9203,98
1473818051928,9195,98
1473818051948,9232,98
1473818051968,9248,98
1473818051988,9219,98
1473818052008,9192,98
1473818052028,9152,98
1473818052048,9133,98
1473818052068,9123,98
1473818052088,9101,98
1473818052108,9087,98
1473818052128,9067,98
1473818052148,9066,98
1473818052168,9079,98
1473818052188,9088,98
1473818052208,9102,98
1473818052228,9110,98
1473818052248,9116,98
1473818052268,9136,98
1473818052288,9153,98
1473818052308,9184,98
1473818052328,9220,98
1473818052348,9257,98
1473818052368,9286,98
1473818052388,9287,98
1473818052408,9302,98
1473818052428,9329,98
1473818052448,9344,98
1473818052468,9350,98
1473818052488,9352,98
1473818052508,9385,98
1473818052528,9414,98
1473818052548,9440,98
1473818052568,9485,98
1473818052588,9470,98
1473818052608,9474,98
1473818052628,9452,98
1473818052648,9443,98
1473818052668,9436,98
1473818052688,9420,98
1473818052708,9424,98
1473818052728,9427,98
1473818052748,9450,98
1473818052768,9468,98
1473818052788,9487,98
1473818052808,9508,98
1473818052828,9531,98
1473818052848,9533,98
1473818052868,9570,98
1473818052888,9597,98
1473818052908,9626,98
1473818052928,9666,98
1473818052948,9694,98
1473818052968,9727,98
1473818052988,9752,98
1473818053008,9774,98
1473818053028,9804,98
1473818053048,9806,98
1473818053068,9808,98
1473818053088,9821,98
1473818053108,9842,98
1473818053128,9858,98
1473818053148,9887,98
1473818053168,9924,98
1473818053188,9919,98
1473818053208,9890,98
1473818053228,9861,98
1473818053248,9841,98
1473818053268,9812,98
1473818053288,9794,98
1473818053308,9780,98
1473818053328,9778,98
1473818053348,9785,98
1473818053368,9801,98
1473818053388,9825,98
1473818053408,9850,98
1473818053428,9876,98
1473818053448,9888,98
1473818053468,9904,98
1473818053488,9932,98
1473818053508,9952,98
1473818053528,9986,98
1473818053548,10013,98
1473818053568,10028,98
1473818053588,10033,98
1473818053608,10054,98
1473818053628,10058,98
1473818053648,10080,98
1473818053668,10075,98
1473818053688,10056,98
1473818053708,10088,98
1473818053728,10053,98
1473818053748,10054,98
1473818053768,10102,98
1473818053788,10090,98
1473818053808,10045,98
1473818053828,10000,98
1473818053848,9948,98
1473818053868,9916,98
1473818053888,9884,98
1473818053908,9841,98
1473818053928,9832,98
1473818053948,9827,98
1473818053968,9802,98
1473818053988,9794,98
1473818054008,9787,97
1473818054028,9787,97
1473818054048,9775,97
1473818054068,9757,97
1473818054088,9741,97
1473818054108,9726,97
1473818054128,9729,97
1473818054148,9747,97
1473818054168,9750,97
1473818054188,9739,97
1473818054208,9735,97
1473818054228,9737,97
1473818054248,9728,97
1473818054268,9697,97
1473818054288,9673,97
1473818054308,9687,97
1473818054328,9684,97
1473818054348,9698,97
1473818054368,9720,97
1473818054388,9698,97
1473818054408,9680,97
1473818054428,9629,97
1473818054448,9569,97
1473818054468,9534,97
1473818054488,9508,97
1473818054508,9488,97
1473818054528,9458,97
1473818054548,9438,97
1473818054568,9430,97
1473818054588,9406,97
1473818054608,9410,97
1473818054628,9419,97
1473818054648,9410,97
1473818054668,9403,97
1473818054688,9388,97
1473818054708,9381,97
1473818054728,9383,97
1473818054748,9401,97
1473818054768,9412,97
1473818054788,9412,97
1473818054808,9408,97
1473818054828,9415,97
1473818054848,9419,97
1473818054868,9398,97
1473818054888,9366,97
1473818054908,9364,97
1473818054928,9376,97
1473818054948,9381,97
1473818054968,9424,97
1473818054988,9422,97
1473818055008,9372,96
1473818055028,9344,96
1473818055048,9346,96
1473818055068,9296,96
1473818055088,9276,96
1473818055108,9229,96
1473818055128,9216,96
1473818055148,9226,96
1473818055168,9202,96
1473818055188,9204,96
1473818055208,9200,96
1473818055228,9219,96
1473818055248,9213,96
1473818055268,9217,96
1473818055288,9211,96
1473818055308,9196,96
1473818055328,9208,96
1473818055348,9224,96
1473818055368,9241,96
1473818055388,9252,96
1473818055408,9241,96
1473818055428,9246,96
1473818055448,9259,96
1473818055468,9266,96
1473818055488,9249,96
1473818055508,9228,96
1473818055528,9245,96
1473818055548,9258,96
1473818055568,9282,96
1473818055588,9329,96
1473818055608,9326,96
1473818055628,9317,96
1473818055648,9284,96
1473818055668,9252,96
1473818055688,9233,96
1473818055708,9209,96
1473818055728,9195,96
1473818055748,9180,96
1473818055768,9172,96
1473818055788,9174,96
1473818055808,9184,96
1473818055828,9193,96
1473818055848,9210,96
1473818055868,9200,96
1473818055888,9200,96
1473818055908,9206,96
1473818055928,9220,96
1473818055948,9241,96
1473818055968,9273,96
1473818055988,9297,96
1473818056008,9304,96
1473818056028,9299,96
1473818056048,9324,96
1473818056068,9344,96
1473818056088,9363,96
1473818056108,9353,96
1473818056128,9342,96
1473818056148,9359,96
1473818056168,9382,96
1473818056188,9401,96
1473818056208,9452,96
1473818056228,9456,96
1473818056248,9436,96
1473818056268,9410,96
1473818056288,9390,96
1473818056308,9368,96
1473818056328,9346,96
1473818056348,9331,96
1473818056368,9328,96
1473818056388,9333,96
1473818056408,9340,96
1473818056428,9354,96
1473818056448,9364,96
1473818056468,9371,96
1473818056488,9372,96
1473818056508,9375,96
1473818056528,9389,96
1473818056548,9400,96
1473818056568,9444,96
1473818056588,9481,96
1473818056608,9507,96
1473818056628,9517,96
1473818056648,9521,96
1473818056668,9535,96
1473818056688,9555,96
1473818056708,9564,96
1473818056728,9557,96
1473818056748,9559,96
1473818056768,9584,96
1473818056788,9606,96
1473818056808,9632,96
1473818056828,9688,96
1473818056848,9707,96
1473818056868,9700,96
1473818056888,9672,96
1473818056908,9664,96
1473818056928,9649,96
1473818056948,9630,96
1473818056968,9626,96
1473818056988,9609,96
1473818057008,9602,96
1473818057028,9608,96
1473818057048,9592,96
1473818057068,9613,96
1473818057088,9627,96
1473818057108,9612,96
1473818057128,9608,96
1473818057148,9611,96
1473818057168,9624,96
1473818057188,9636,96
1473818057208,9661,96
1473818057228,9682,96
1473818057248,9676,96
1473818057268,9678,96
1473818057288,9697,96
1473818057308,9708,96
1473818057328,9717,96
1473818057348,9706,96
1473818057368,9698,96
1473818057388,9702,96
1473818057408,9711,96
1473818057428,9717,96
1473818057448,9758,96
1473818057468,9772,96
1473818057488,9766,96
1473818057508,9751,96
1473818057528,9724,96
1473818057548,9696,96
1473818057568,9669,96
1473818057588,9646,96
1473818057608,9624,96
1473818057628,9610,96
1473818057648,9602,96
1473818057668,9604,96
1473818057688,9616,96
1473818057708,9619,96
1473818057728,9609,96
1473818057748,9600,96
1473818057768,9595,96
1473818057788,9598,96
1473818057808,9604,96
1473818057828,9622,96
1473818057848,9646,96
1473818057868,9652,96
1473818057888,9654,96
1473818057908,9647,96
1473818057928,9656,96
1473818057948,9675,96
1473818057968,9656,96
1473818057988,9656,96
1473818058008,9652,96
1473818058028,9657,96
1473818058048,9657,96
1473818058068,9672,96
1473818058088,9720,96
1473818058108,9716,96
1473818058128,9701,96
1473818058148,9683,96
1473818058168,9633,96
1473818058188,9604,96
1473818058208,9595,96
1473818058228,9576,96
1473818058248,9570,96
1473818058268,9550,96
1473818058288,9541,96
1473818058308,9544,96
1473818058328,9545,96
1473818058348,9551,96
1473818058368,9544,96
1473818058388,9539,96
1473818058408,9547,96
1473818058428,9544,96
1473818058448,9553,96
1473818058468,9581,96
1473818058488,9592,96
1473818058508,9598,96
1473818058528,9601,96
1473818058548,9592,96
1473818058568,9602,96
1473818058588,9616,96
1473818058608,9622,96
1473818058628,9596,96
1473818058648,9589,96
1473818058668,9591,96
1473818058688,9592,96
1473818058708,9603,96
1473818058728,9652,96
1473818058748,9649,96
1473818058768,9638,96
1473818058788,9610,96
1473818058808,9582,96
1473818058828,9544,96
1473818058848,9524,96
1473818058868,9504,96
1473818058888,9471,96
1473818058908,9455,96
1473818058928,9454,96
1473818058948,9455,96
1473818058968,9458,96
1473818058988,9460,96
1473818059008,9460,96
1473818059028,9462,96
1473818059048,9469,96
1473818059068,9476,96
1473818059088,9474,96
1473818059108,9499,96
1473818059128,9531,96
1473818059148,9550,96
1473818059168,9556,96
1473818059188,9538,96
1473818059208,9541,96
1473818059228,9573,96
1473818059248,9587,96
1473818059268,9577,96
1473818059288,9572,96
1473818059308,9574,96
1473818059328,9592,96
1473818059348,9604,96
1473818059368,9657,96
1473818059388,9690,96
1473818059408,9668,96
1473818059428,9652,96
1473818059448,9614,96
1473818059468,9593,96
1473818059488,9579,96
1473818059508,9555,96
1473818059528,9549,96
1473818059548,9530,96
1473818059568,9533,96
1473818059588,9539,96
1473818059608,9539,96
1473818059628,9554,96
1473818059648,9567,96
1473818059668,9577,96
1473818059688,9576,96
1473818059708,9577,96
1473818059728,9596,96
1473818059748,9636,96
1473818059768,9666,96
1473818059788,9672,96
1473818059808,9663,96
1473818059828,9668,96
1473818059848,9696,96
1473818059868,9720,96
1473818059888,9716,96
1473818059908,9688,96
1473818059928,9678,96
1473818059948,9701,96
1473818059968,9715,96
1473818059988,9749,96
1473818060008,9809,96
1473818060028,9833,96
1473818060048,9850,96
1473818060068,9852,96
1473818060088,9834,96
1473818060108,9812,96
1473818060128,9802,96
1473818060148,9816,96
1473818060168,9804,96
1473818060188,9811,96
1473818060208,9818,96
1473818060228,9820,96
1473818060248,9837,96
1473818060268,9836,96
1473818060288,9860,96
1473818060308,9881,96
1473818060328,9888,96
1473818060348,9916,96
1473818060368,9945,96
1473818060388,9993,96
1473818060408,10035,96
1473818060428,10044,96
1473818060448,10080,96
1473818060468,10108,96
1473818060488,10136,96
1473818060508,10158,96
1473818060528,10146,96
1473818060548,10153,96
1473818060568,10164,96
1473818060588,10176,96
1473818060608,10184,96
1473818060628,10224,96
1473818060648,10256,96
1473818060668,10248,96
1473818060688,10219,96
1473818060708,10187,96
1473818060728,10142,96
1473818060748,10117,96
1473818060768,10089,96
1473818060788,10072,96
1473818060808,10038,96
1473818060828,10028,96
1473818060848,10014,96
1473818060868,10011,96
1473818060888,10004,96
1473818060908,9996,96
1473818060928,9986,96
1473818060948,9984,96
1473818060968,9990,96
1473818060988,9991,96
1473818061008,10013,96
1473818061028,10028,96
1473818061048,10036,96
1473818061068,10043,96
1473818061088,10046,96
1473818061108,10052,96
1473818061128,10075,96
1473818061148,10048,96
1473818061168,10035,96
1473818061188,10030,96
1473818061208,10044,96
1473818061228,10036,96
1473818061248,10072,96
1473818061268,10104,96
1473818061288,10093,96
1473818061308,10072,96
1473818061328,10023,96
1473818061348,9977,96
1473818061368,9951,96
1473818061388,9926,96
1473818061408,9895,96
1473818061428,9880,96
1473818061448,9864,96
1473818061468,9868,96
1473818061488,9862,96
1473818061508,9856,96
1473818061528,9862,96
1473818061548,9848,96
1473818061568,9855,96
1473818061588,9860,96
1473818061608,9860,96
1473818061628,9880,96
1473818061648,9904,96
1473818061668,9917,96
1473818061688,9927,96
1473818061708,9913,96
1473818061728,9919,96
1473818061748,9929,96
1473818061768,9940,96
1473818061788,9924,96
1473818061808,9913,96
1473818061828,9914,96
1473818061848,9911,96
1473818061868,9919,96
1473818061888,9960,96
1473818061908,9968,96
1473818061928,9935,96
1473818061948,9909,96
1473818061968,9865,96
1473818061988,9846,96
1473818062008,9826,97
1473818062028,9809,97
1473818062048,9788,97
1473818062068,9762,97
1473818062088,9760,97
1473818062108,9768,97
1473818062128,9764,97
1473818062148,9764,97
1473818062168,9750,97
1473818062188,9751,97
1473818062208,9754,97
1473818062228,9759,97
1473818062248,9768,97
1473818062268,9784,97
1473818062288,9822,97
1473818062308,9839,97
1473818062328,9830,97
1473818062348,9826,97
1473818062368,9836,97
1473818062388,9852,97
1473818062408,9848,97
1473818062428,9830,97
1473818062448,9825,97
1473818062468,9834,97
1473818062488,9838,97
1473818062508,9878,97
1473818062528,9908,97
1473818062548,9886,97
1473818062568,9863,97
1473818062588,9835,97
1473818062608,9809,97
1473818062628,9781,97
1473818062648,9768,97
1473818062668,9739,97
1473818062688,9717,97
1473818062708,9724,97
1473818062728,9728,97
1473818062748,9736,97
1473818062768,9736,97
1473818062788,9739,97
1473818062808,9752,97
1473818062828,9755,97
1473818062848,9756,97
1473818062868,9753,97
1473818062888,9769,97
1473818062908,9797,97
1473818062928,9803,97
1473818062948,9810,97
1473818062968,9799,97
1473818062988,9797,97
1473818063008,9826,98
1473818063028,9824,98
1473818063048,9798,98
1473818063068,9788,98
1473818063088,9789,98
1473818063108,9804,98
1473818063128,9810,98
1473818063148,9854,98
1473818063168,9878,98
1473818063188,9854,98
1473818063208,9848,98
1473818063228,9832,98
1473818063248,9792,98
1473818063268,9780,98
1473818063288,9751,98
1473818063308,9728,98
1473818063328,9714,98
1473818063348,9709,98
1473818063368,9698,98
1473818063388,9682,98
1473818063408,9686,98
1473818063428,9685,98
1473818063448,9676,98
1473818063468,9673,98
1473818063488,9676,98
1473818063508,9677,98
1473818063528,9704,98
1473818063548,9714,98
1473818063568,9727,98
1473818063588,9724,98
1473818063608,9716,98
1473818063628,9736,98
1473818063648,9756,98
1473818063668,9744,98
1473818063688,9720,98
1473818063708,9704,98
1473818063728,9735,98
1473818063748,9730,98
1473818063768,9744,98
1473818063788,9787,98
1473818063808,9774,98
1473818063828,9765,98
1473818063848,9733,98
1473818063868,9680,98
1473818063888,9644,98
1473818063908,9618,98
1473818063928,9594,98
1473818063948,9575,98
1473818063968,9558,98
1473818063988,9552,98
1473818064008,9545,99
1473818064028,9546,99
